TIME,X,Y,Z
14:27:14.35,-0.08984375,-0.0390625,1.21875
14:27:14.50,-0.08959961,-0.03442383,1.21289062
14:27:14.64,-0.08325196,-0.03857422,1.21728515
14:27:14.78,-0.08154297,-0.03540039,1.21704101
14:27:14.93,-0.0834961,-0.03784179,1.21801757
14:27:15.07,-0.08398438,-0.03710937,1.21484375
14:27:15.22,-0.0847168,-0.03881836,1.2109375
14:27:15.34,-0.08251954,-0.04199219,1.22045898
14:27:15.49,-0.0834961,-0.0456543,1.22387695
14:27:15.63,-0.08520508,-0.03784179,1.22485351
14:27:15.77,-0.08081055,-0.03417968,1.22070312
14:27:15.92,-0.08007813,-0.04052734,1.22167968
14:27:16.06,-0.08251954,-0.03759765,1.22729492
14:27:16.21,-0.08789063,-0.0402832,1.21899414
14:27:16.34,-0.07714844,-0.03637695,1.21850585
14:27:16.48,-0.08569336,-0.03857422,1.22534179
14:27:16.62,-0.0847168,-0.03662109,1.22534179
14:27:16.77,-0.08276368,-0.0390625,1.21801757
14:27:16.91,-0.08618165,-0.03930664,1.20727539
14:27:17.05,-0.08618165,-0.03881836,1.21875
14:27:17.20,-0.07250977,-0.03295898,1.21533203
14:27:17.33,-0.08300782,-0.03784179,1.21118164
14:27:17.47,-0.09106446,-0.04370117,1.22583007
14:27:17.61,-0.08251954,-0.03051758,1.20141601
14:27:17.76,-0.08251954,-0.03881836,1.21801757
14:27:17.90,-0.08520508,-0.03710937,1.22094726
14:27:18.05,-0.08715821,-0.04077148,1.22705078
14:27:18.19,-0.08056641,-0.03686523,1.21728515
14:27:18.34,-0.07641602,-0.03320312,1.22265625
14:27:18.46,-0.07763672,-0.03588867,1.21606445
14:27:18.61,-0.0900879,-0.0402832,1.21264648
14:27:18.75,-0.08300782,-0.02978516,1.22094726
14:27:18.90,-0.08691407,-0.03662109,1.23217773
14:27:19.04,-0.08422852,-0.03295898,1.21923828
14:27:19.18,-0.08154297,-0.03515625,1.21582031
14:27:19.45,-0.08325196,-0.03784179,1.21142578
14:27:19.60,-0.08422852,-0.03784179,1.21630859
14:27:19.74,-0.08129883,-0.03857422,1.21679687
14:27:19.89,-0.08496094,-0.03491211,1.21655273
14:27:20.03,-0.08081055,-0.03857422,1.21630859
14:27:20.17,-0.08398438,-0.03564453,1.2224121
14:27:20.32,-0.0834961,-0.04101562,1.21655273
14:27:20.45,-0.08398438,-0.03857422,1.22802734
14:27:20.59,-0.07958984,-0.04052734,1.21264648
14:27:20.73,-0.08325196,-0.03857422,1.22167968
14:27:20.88,-0.08691407,-0.04174805,1.21875
14:27:21.02,-0.0769043,-0.04443359,1.2224121
14:27:21.17,-0.0822754,-0.03491211,1.2145996
14:27:21.31,-0.078125,-0.03686523,1.22070312
14:27:21.44,-0.078125,-0.03271484,1.21899414
14:27:21.58,-0.08764649,-0.04174805,1.20800781
14:27:21.73,-0.07397461,-0.03857422,1.22192382
14:27:21.87,-0.08740235,-0.03491211,1.22021484
14:27:22.01,-0.0859375,-0.04003906,1.21362304
14:27:22.16,-0.08520508,-0.03320312,1.21948242
14:27:22.30,-0.09057618,-0.03759765,1.22265625
14:27:22.43,-0.08569336,-0.03857422,1.22094726
14:27:22.57,-0.08251954,-0.0336914,1.21191406
14:27:22.72,-0.08544922,-0.03515625,1.22045898
14:27:22.86,-0.0834961,-0.03955078,1.21533203
14:27:23.00,-0.0900879,-0.04174805,1.21362304
14:27:23.15,-0.08886719,-0.03881836,1.22314453
14:27:23.29,-0.09936524,-0.0612793,1.14941406
14:27:23.42,-0.08178711,-0.03564453,1.21752929
14:27:23.56,-0.08178711,-0.03100586,1.22167968
14:27:23.71,-0.08398438,-0.03662109,1.21630859
14:27:23.85,-0.08081055,-0.03320312,1.21948242
14:27:24.00,-0.0847168,-0.03881836,1.21948242
14:27:24.14,-0.08325196,-0.02783203,1.2211914
14:27:24.28,-0.08276368,-0.04150391,1.2121582
14:27:24.43,-0.08105469,-0.03710937,1.22680664
14:27:24.56,-0.08422852,-0.03710937,1.21850585
14:27:24.70,-0.08544922,-0.03955078,1.22460937
14:27:24.84,-0.08764649,-0.03784179,1.2133789
14:27:24.99,-0.08374024,-0.03173828,1.22631835
14:27:25.13,-0.08032227,-0.03564453,1.21826171
14:27:25.28,-0.08789063,-0.0402832,1.22094726
14:27:25.42,-0.08276368,-0.03784179,1.2302246
14:27:25.55,-0.08740235,-0.03295898,1.23046875
14:27:25.69,-0.08837891,-0.03588867,1.22485351
14:27:25.84,-0.0834961,-0.03784179,1.21752929
14:27:25.98,-0.07739258,-0.03857422,1.22607421
14:27:26.12,-0.08862305,-0.03784179,1.22753906
14:27:26.27,-0.08178711,-0.04003906,1.22094726
14:27:26.41,-0.08203125,-0.04077148,1.21899414
14:27:26.54,-0.08300782,-0.0390625,1.22021484
14:27:26.68,-0.0793457,-0.03784179,1.21533203
14:27:26.83,-0.07861328,-0.03515625,1.22290039
14:27:26.97,-0.07446289,-0.02929687,1.21655273
14:27:27.12,-0.08666993,-0.03735351,1.23120117
14:27:27.26,-0.08007813,-0.0390625,1.22167968
14:27:27.40,-0.08374024,-0.03979492,1.22534179
14:27:27.53,-0.08691407,-0.02880859,1.21801757
14:27:27.68,-0.0793457,-0.04467773,1.21801757
14:27:27.82,-0.08764649,-0.03979492,1.21411132
14:27:27.96,-0.07958984,-0.03979492,1.22363281
14:27:28.11,-0.0822754,-0.03417968,1.22509765
14:27:28.25,-0.08129883,-0.04150391,1.22290039
14:27:28.40,-0.08544922,-0.0390625,1.21826171
14:27:28.52,-0.08032227,-0.03784179,1.21069335
14:27:28.67,-0.0847168,-0.03662109,1.22583007
14:27:28.81,-0.07861328,-0.04541016,1.21752929
14:27:28.96,-0.07836914,-0.04077148,1.20996093
14:27:29.10,-0.08398438,-0.03320312,1.22021484
14:27:29.24,-0.07958984,-0.03662109,1.20458984
14:27:29.39,-0.08129883,-0.04467773,1.21508789
14:27:29.51,-0.08007813,-0.03271484,1.22143554
14:27:29.66,-0.08129883,-0.03759765,1.21655273
14:27:29.80,-0.0859375,-0.03613281,1.22338867
14:27:29.95,-0.08618165,-0.03784179,1.21630859
14:27:30.09,-0.08398438,-0.04003906,1.22094726
14:27:30.23,-0.08251954,-0.04052734,1.21728515
14:27:30.38,-0.0793457,-0.04321289,1.22143554
14:27:30.52,-0.08715821,-0.04223633,1.22192382
14:27:30.65,-0.08544922,-0.03710937,1.21826171
14:27:30.79,-0.08715821,-0.04125977,1.21533203
14:27:30.94,-0.08813477,-0.03710937,1.2224121
14:27:31.08,-0.08447266,-0.03588867,1.21752929
14:27:31.23,-0.08544922,-0.03833008,1.21313476
14:27:31.37,-0.08129883,-0.0402832,1.21582031
14:27:31.51,-0.08544922,-0.04101562,1.22363281
14:27:31.64,-0.08398438,-0.03955078,1.21630859
14:27:31.79,-0.08178711,-0.0390625,1.21899414
14:27:31.93,-0.08007813,-0.03833008,1.22143554
14:27:32.07,-0.08203125,-0.03784179,1.22192382
14:27:32.22,-0.0793457,-0.0390625,1.22753906
14:27:32.36,-0.08325196,-0.03833008,1.2133789
14:27:32.51,-0.08715821,-0.0390625,1.21826171
14:27:32.63,-0.07983398,-0.03735351,1.22802734
14:27:32.78,-0.08374024,-0.03686523,1.22607421
14:27:32.92,-0.08422852,-0.03710937,1.21240234
14:27:33.07,-0.08251954,-0.0390625,1.20825195
14:27:33.21,-0.0769043,-0.03417968,1.21313476
14:27:33.35,-0.08544922,-0.03540039,1.22363281
14:27:33.50,-0.0847168,-0.03881836,1.2199707
14:27:33.63,-0.0834961,-0.03833008,1.2277832
14:27:33.77,-0.08398438,-0.04052734,1.21655273
14:27:33.91,-0.09521485,-0.02124023,1.24316406
14:27:34.06,-0.0847168,-0.03417968,1.21484375
14:27:34.20,-0.08300782,-0.03857422,1.22583007
14:27:34.35,-0.08422852,-0.04003906,1.21972656
14:27:34.49,-0.08740235,-0.04370117,1.2224121
14:27:34.62,-0.08544922,-0.03637695,1.22753906
14:27:34.76,-0.08032227,-0.03955078,1.21899414
14:27:34.91,-0.08740235,-0.04418945,1.20800781
14:27:35.05,-0.08276368,-0.03735351,1.22021484
14:27:35.19,-0.08154297,-0.03759765,1.20849609
14:27:35.34,-0.08129883,-0.04223633,1.2145996
14:27:35.48,-0.08325196,-0.03588867,1.21606445
14:27:35.61,-0.0847168,-0.03955078,1.22534179
14:27:35.75,-0.08251954,-0.03417968,1.21850585
14:27:35.90,-0.09155274,-0.03149414,1.21899414
14:27:36.04,-0.08569336,-0.03930664,1.21655273
14:27:36.19,-0.07958984,-0.04052734,1.22045898
14:27:36.33,-0.08422852,-0.03833008,1.21752929
14:27:36.47,-0.07958984,-0.03051758,1.21801757
14:27:36.62,-0.0822754,-0.02954102,1.21557617
14:27:36.75,-0.0859375,-0.03491211,1.21972656
14:27:36.89,-0.08129883,-0.03442383,1.2211914
14:27:37.03,-0.08618165,-0.03881836,1.22338867
14:27:37.18,-0.08496094,-0.03881836,1.22827148
14:27:37.32,-0.08300782,-0.03784179,1.22460937
14:27:37.46,-0.08251954,-0.03710937,1.2265625
14:27:37.61,-0.07324219,-0.03735351,1.21630859
14:27:37.74,-0.08422852,-0.03710937,1.21875
14:27:37.88,-0.08715821,-0.03808593,1.21484375
14:27:38.03,-0.0793457,-0.03662109,1.22265625
14:27:38.17,-0.08007813,-0.03588867,1.21655273
14:27:38.31,-0.0834961,-0.03613281,1.21435546
14:27:38.46,-0.07470703,-0.03857422,1.22094726
14:27:38.60,-0.08007813,-0.04101562,1.21582031
14:27:38.73,-0.0822754,-0.04003906,1.2277832
14:27:38.87,-0.08398438,-0.03833008,1.2211914
14:27:39.02,-0.08154297,-0.0402832,1.2133789
14:27:39.16,-0.04980469,-0.02075195,1.2302246
14:27:39.31,-0.08325196,-0.03491211,1.22167968
14:27:39.45,-0.08544922,-0.03637695,1.21899414
14:27:39.59,-0.08154297,-0.03442383,1.2109375
14:27:39.72,-0.07739258,-0.03564453,1.22216796
14:27:39.87,-0.08398438,-0.03930664,1.2199707
14:27:40.01,-0.0834961,-0.03491211,1.21557617
14:27:40.15,-0.08300782,-0.03710937,1.21557617
14:27:40.30,-0.08398438,-0.03955078,1.22436523
14:27:40.44,-0.07714844,-0.04077148,1.22192382
14:27:40.58,-0.08764649,-0.03784179,1.20410156
14:27:40.71,-0.08764649,-0.03613281,1.22583007
14:27:40.86,-0.08081055,-0.0324707,1.2145996
14:27:41.00,-0.0822754,-0.03442383,1.22680664
14:27:41.14,-0.0859375,-0.03808593,1.20336914
14:27:41.29,-0.0822754,-0.03857422,1.21411132
14:27:41.43,-0.08862305,-0.03881836,1.22045898
14:27:41.58,-0.08129883,-0.03759765,1.21240234
14:27:41.70,-0.08398438,-0.04370117,1.21826171
14:27:41.85,-0.08251954,-0.03466797,1.21289062
14:27:41.99,-0.0822754,-0.03417968,1.21777343
14:27:42.14,-0.07885742,-0.03662109,1.22192382
14:27:42.28,-0.08496094,-0.0402832,1.21508789
14:27:42.42,-0.08544922,-0.03955078,1.21411132
14:27:42.57,-0.07788086,-0.03149414,1.22094726
14:27:42.71,-0.08081055,-0.03833008,1.22192382
14:27:42.84,-0.08178711,-0.04052734,1.22045898
14:27:42.98,-0.08300782,-0.03808593,1.22436523
14:27:43.13,-0.08569336,-0.03955078,1.21630859
14:27:43.27,-0.0822754,-0.03320312,1.21850585
14:27:43.41,-0.08325196,-0.03686523,1.22192382
14:27:43.56,-0.08325196,-0.03759765,1.2199707
14:27:43.70,-0.08764649,-0.03955078,1.21582031
14:27:43.83,-0.07885742,-0.03027344,1.21166992
14:27:43.97,-0.08496094,-0.03955078,1.22143554
14:27:44.12,-0.08007813,-0.03759765,1.22192382
14:27:44.26,-0.08447266,-0.03881836,1.22534179
14:27:44.41,-0.08520508,-0.03710937,1.21972656
14:27:44.55,-0.08666993,-0.03417968,1.21923828
14:27:44.70,-0.08520508,-0.03735351,1.21655273
14:27:44.82,-0.08007813,-0.04174805,1.23242187
14:27:44.97,-0.0847168,-0.03491211,1.21630859
14:27:45.11,-0.08105469,-0.03686523,1.22021484
14:27:45.25,-0.08276368,-0.03637695,1.22265625
14:27:45.40,-0.08300782,-0.03735351,1.22583007
14:27:45.54,-0.08105469,-0.03808593,1.21777343
14:27:45.69,-0.08496094,-0.03540039,1.20947265
14:27:45.81,-0.08105469,-0.03881836,1.22607421
14:27:45.96,-0.08300782,-0.03393554,1.21972656
14:27:46.10,-0.08691407,-0.04394531,1.21826171
14:27:46.25,-0.078125,-0.03637695,1.22094726
14:27:46.39,-0.07885742,-0.04150391,1.22192382
